,WATER_SPECIAL,ICE_STATUS,DARK_SPECIAL,NORMAL_STATUS,STEEL_PHYSICAL,PSYCHIC_SPECIAL,GRASS_SPECIAL,FIRE_SPECIAL,ICE_SPECIAL,ELECTRIC_SPECIAL,FIGHTING_PHYSICAL,FLYING_STATUS,ROCK_PHYSICAL,WATER_PHYSICAL,POISON_PHYSICAL,PSYCHIC_PHYSICAL,PSYCHIC_STATUS,NORMAL_PHYSICAL,POISON_STATUS,GRASS_STATUS,DARK_PHYSICAL,GROUND_PHYSICAL,ROCK_STATUS,ICE_PHYSICAL,DRAGON_SPECIAL,ELECTRIC_STATUS,BUG_PHYSICAL,DARK_STATUS,GROUND_SPECIAL,FLYING_SPECIAL,GHOST_SPECIAL,FIRE_STATUS
rock&flying_psychic,0.0,0.0,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.5,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water_bug&fighting,-39.6,-42.1,-50.9,-91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_rock&flying,0.0,0.0,0.0,-71.3,0.0,0.0,0.0,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.5,0.0,0.0,-14.8,0.0,0.0,0.0,0.0,0.0,0.0,-3.7,0.0,0.0,0.0,-75.4,-36.5
rock&flying_grass&fighting,0.0,0.0,0.0,-10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_dark&ice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.6,4.2,0.0,0.0,13.8,-6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_ground&psychic,0.0,0.0,0.0,-79.0,0.0,0.0,0.0,-68.1,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.6,-2.4,0.0,0.0,0.0,0.0,0.0,-23.4,0.0,0.0,0.0,0.0,0.0,0.0
steel_steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,5.7,0.0,0.0,0.0,0.0,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_steel,0.0,0.0,0.0,-137.5,0.0,0.0,0.0,-221.8,0.0,0.0,-65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-235.3,-18.2,0.0,0.0,0.0,0.0,0.0,-120.5,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_psychic&grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.9,-107.0,-89.6,-55.3,0.0,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_ground&psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-8.2,4.1,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water_rock&flying,8.3,-42.6,-23.9,-24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,0.0,0.0,0.0,-23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water_rock&dark,20.8,0.0,-14.2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.9,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_rock&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,-27.6,252.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_psychic&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.1,-148.3,-172.0,-164.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,57.5,309.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&flying_water,0.0,0.0,0.0,236.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.9,130.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_water&dragon,0.0,0.0,0.0,31.2,0.0,0.0,0.0,-136.4,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,-43.7,-63.7,-12.7,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_grass,0.0,0.0,0.0,49.3,0.0,0.0,0.0,68.1,0.0,0.0,163.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,13.3,0.0,0.0,0.0,0.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0
steel_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,17.3,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_grass,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,173.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_steel,-24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.6,0.0,0.0,0.0,0.0,0.0,0.0,-68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&flying_water&poison,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,322.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel&psychic_psychic,0.0,0.0,-83.4,-34.8,-186.7,-41.6,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.9,-40.2,0.0,0.0,0.0,-162.6,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0
water&poison_grass&fighting,2.6,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,158.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_bug&fighting,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.3,0.0,0.0,0.0,0.0,0.0,0.0,-241.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.1,-116.4,0.0,0.0,0.0,-44.2,-103.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic_psychic&grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.4,0.0,0.0,0.0,0.0,-23.9,0.0,0.0,0.0,42.8,-9.6,0.0,0.0,0.0,0.0
water&dragon_poison&flying,-62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.4,0.0,0.0,-8.2,0.0,0.0,0.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_dark,308.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_psychic,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,-2.1,-69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_dark&ice,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,61.5,14.7,105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_ghost&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4,43.8,284.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_water&dragon,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.5,0.0,0.0,0.0,0.0,0.0
bug&fighting_normal,0.0,0.0,0.0,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,181.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9,0.0,0.0,0.0,0.0,0.0
normal&flying_psychic,0.0,0.0,0.0,-58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.3,0.0,0.0,0.0,-136.1,0.0,0.0
bug&fighting_grass&fighting,0.0,0.0,0.0,-7.9,0.0,0.0,0.0,0.0,0.0,0.0,265.4,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_dark&ice,-26.9,0.0,0.0,-64.3,0.0,0.0,0.0,0.0,0.0,0.0,-130.2,0.0,0.0,0.0,0.0,0.0,0.0,-95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.1,0.0,0.0,0.0,0.0,0.0
fighting_ghost&dark,0.0,0.0,0.0,-7.3,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,0.0,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_dark,86.1,0.0,0.0,35.4,0.0,0.0,127.6,0.0,0.0,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,56.6,0.0,53.0,61.5,93.9,0.0,42.7,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_poison&flying,0.0,0.0,0.0,0.0,0.0,0.0,-62.5,0.0,0.0,0.0,0.0,-7.9,0.0,0.0,0.0,0.0,0.0,3.1,-7.5,83.7,75.8,-28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_poison&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.1,0.0,0.0,-8.5,-49.6,-26.3,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_ground&psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.4,0.0,0.0,0.0,-29.5,-34.4,-57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ground&psychic_psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.5,0.0,0.0,0.0,0.0,-89.0,-24.0,0.0,0.0,0.0,0.0,-39.9,0.0,0.0,0.0
water&dragon_fire&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,311.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_fire&flying,0.0,0.0,0.0,0.0,0.0,0.0,-74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.4,-64.7,-40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_fire&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.3,0.0,0.0,0.0,197.5,250.0,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_bug&fighting,0.0,0.0,0.0,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.0,0.0,0.0,0.0,0.0
rock&dark_water&poison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.0,-185.1,-70.7,-154.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,4.0,0.0,0.0,385.2,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_fire&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.0,0.0,0.0,0.0,45.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_water&dragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,71.2,0.0,0.0,0.0,-2.4,-29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&flying_ghost&dark,0.0,0.0,0.0,185.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.2,269.1,0.0,0.0,0.0,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_psychic&grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,-27.7,108.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,198.7,43.5,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_psychic&grass,-48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2,0.0,0.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.1,0.0,0.0,0.0,-57.0,0.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_normal&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.4,-23.4,-20.9,-34.0,139.7,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_normal&flying,0.0,0.0,0.0,0.0,0.0,0.0,-86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6,0.0,146.7,-27.2,-0.0,0.0,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&poison_water,42.4,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,-99.1,0.0,0.0,18.1,-32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.1,-187.6,-188.7,-222.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_fire&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,20.0,-13.1,-21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_ice&ground,0.0,0.0,0.0,-134.2,0.0,0.0,0.0,86.1,0.0,0.0,-84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.6,-116.8,0.0,0.0,0.0,0.0,0.0,-101.4,0.0,0.0,0.0,0.0,0.0,0.0
psychic_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9,0.0,0.0,0.0,0.0,350.8,0.0,0.0,0.0,84.7,71.8,0.0,0.0,0.0,0.0
poison&flying_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.3,0.0,0.0,0.0,0.0,0.0
dark_normal&flying,0.0,0.0,0.0,-17.9,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.8,0.0,0.0,0.0,0.0,-2.6,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0
fighting_rock&flying,0.0,0.0,0.0,-11.4,0.0,0.0,0.0,0.0,0.0,0.0,120.7,0.0,0.0,-22.7,0.0,0.0,6.4,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal&flying_fire&flying,0.0,0.0,0.0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,22.5,0.0,0.0
ghost&dark_psychic&grass,0.0,0.0,0.0,-35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.1,0.0,0.0,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.8,17.7
normal_rock&dark,0.0,0.0,0.0,-135.2,0.0,0.0,0.0,-44.2,0.0,0.0,-22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.9,-43.8,0.0,0.0,0.0,0.0,0.0,-12.9,0.0,0.0,0.0,0.0,0.0,0.0
psychic_rock&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,324.0,23.1,0.0,0.0,0.0,0.0
ghost&dark_rock&dark,0.0,0.0,0.0,-48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.8,-15.6
rock&flying_bug&fighting,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.8,256.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.3,-3.1,7.8,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark&ice_rock&dark,0.0,0.0,0.0,-37.7,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,-29.5,0.0,0.0,-41.8,0.0,0.0,-33.9,0.0,0.0,0.0,-19.9,0.0,0.0,0.0,0.0
dark&ice_ice&ground,0.0,0.0,0.0,-31.2,0.0,0.0,0.0,0.0,0.0,0.0,-72.9,0.0,0.0,0.0,0.0,0.0,0.0,-13.6,0.0,0.0,-21.8,0.0,0.0,-21.8,0.0,0.0,0.0,-36.4,0.0,0.0,0.0,0.0
ground&psychic_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,0.0,0.0,-16.2,0.0,0.0,0.0,0.0,0.0,102.1,0.0,0.0,0.0
ground&psychic_water&dragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.1,0.0,0.0,0.0,0.0,-17.1,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0
steel_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.9,-58.0,0.0,0.0,0.0,-81.9,-79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.7,0.0,0.0,0.0,-16.9,-77.6,-50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fire&flying_rock&flying,0.0,0.0,0.0,-4.7,0.0,0.0,0.0,-38.6,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,3.0,-50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_water&dragon,0.0,0.0,0.0,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.2,-44.5
ghost&dark_grass,0.0,0.0,0.0,-43.1,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,0.0,0.0,0.0,0.0,0.0,-22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,-50.1
psychic_water&dragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,157.6,0.0,0.0,0.0,0.0,0.0
ground&psychic_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.7,0.0,0.0,0.0,0.0,-32.4,0.0,0.0,0.0,0.0,0.0,-42.1,0.0,0.0,0.0
ground&psychic_normal&flying,0.0,0.0,0.0,0.0,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.8,0.0,0.0,0.0,0.0,-41.4,0.0,0.0,0.0,-9.8,0.0,-64.9,0.0,0.0,0.0
psychic&grass_normal&flying,0.0,0.0,100.1,0.0,0.0,0.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.2,0.0,0.0,0.0,0.0,0.0
dark&ice_normal&flying,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.1,0.0,0.0,0.0,0.0,0.0,0.0,-91.7,0.0,0.0,-35.8,0.0,0.0,128.7,0.0,0.0,0.0,-42.3,0.0,0.0,0.0,0.0
dark_bug&fighting,0.0,0.0,0.0,-121.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&grass_bug&fighting,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.7,0.0,0.0,0.0,0.0,0.0
bug&fighting_ghost&dark,0.0,0.0,0.0,-12.7,0.0,0.0,0.0,0.0,0.0,0.0,-31.5,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,0.0,0.0,0.0,0.0,0.0
normal&flying_rock&dark,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0.0,0.0,0.0,191.4,0.0,0.0
steel_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,-5.7,0.0,0.0,0.0,0.0,0.0,-46.2,-64.9,0.0,0.0,0.0,-14.6,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass&fighting_rock&dark,0.0,0.0,0.0,-39.7,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
