,substitute,roost,flamethrower,toxic,aromatherapy,softboiled,seismictoss,thunderwave,stealthrock,earthquake,iceshard,endeavor,dracometeor,hydropump,surf,dragonpulse,explosion,icepunch,sleeppowder,knockoff,grassknot,struggle,haze,hiddenpower,recover,icebeam,thunderbolt,superpower,closecombat,psychocut,stoneedge,trick,meteormash,psychic,swordsdance,waterfall,poisonjab,whirlwind,rockslide,leafstorm,uturn,rest,taunt,superfang,batonpass,meanlook,wish,protect,rapidspin,earthpower,fakeout,counter,aquajet,return,megahorn,facade,bulletpunch,sleeptalk,dynamicpunch,payback,encore,airslash,leechseed,spore,focuspunch,shadowball,willowisp,nightslash,lowkick,reflect,lightscreen
weavile_aerodactyl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_aerodactyl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_tyranitar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crobat_aerodactyl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crobat_tentacruel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbreon_tyranitar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metagross_tyranitar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claydol_tangrowth,0,185,0,0,0,0,0,0,-29,82,0,0,0,0,0,0,116,70,0,0,0,5,0,83,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,147,218,92,215,213,240,110,190,233,46,3,-10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_celebi,0,38,0,0,0,0,0,0,11,87,0,0,0,0,0,0,-15,72,0,0,0,31,0,-1,0,0,0,0,0,0,0,9,30,0,0,0,0,0,0,-55,92,5,26,47,20,27,68,148,16,61,-35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_claydol,0,56,0,0,0,0,0,0,-47,119,0,0,0,0,0,0,71,186,0,0,0,-19,0,16,0,0,0,0,0,0,0,-26,190,0,0,0,0,0,0,16,89,0,83,157,40,28,68,97,54,115,-17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_umbreon,0,57,0,0,0,0,0,0,22,77,0,0,0,0,0,0,81,174,0,0,0,116,0,101,0,0,0,0,0,0,0,40,87,0,0,0,0,0,0,38,131,56,-35,123,71,26,29,197,74,80,-5,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_celebi,0,40,0,0,0,0,0,0,-28,12,0,0,0,0,0,0,78,63,0,0,0,39,0,58,0,0,0,0,0,0,0,16,118,0,0,0,0,0,0,14,133,94,41,123,12,-14,18,13,59,68,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metagross_celebi,0,38,0,0,0,0,0,0,-1,82,0,0,0,0,0,0,58,195,0,0,0,113,0,16,0,0,0,0,0,0,0,-32,93,0,0,0,0,0,0,-18,145,-14,154,137,94,-67,26,199,97,91,94,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metagross_crobat,0,81,0,0,0,0,0,0,59,12,0,0,0,0,0,0,99,139,0,0,0,63,0,25,0,0,0,0,0,0,0,-10,130,0,0,0,0,0,0,-11,206,34,87,108,49,24,21,237,-8,110,16,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claydol_claydol,0,13,0,0,0,0,0,0,-6,112,0,0,0,0,0,0,-3,180,0,0,0,58,0,27,0,0,0,0,0,0,0,61,225,0,0,0,0,0,0,-15,122,0,76,67,79,31,46,132,25,65,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_claydol,0,33,0,0,0,0,0,0,-51,67,0,0,0,0,0,0,174,205,0,0,0,63,0,-88,0,0,0,0,0,0,0,-4,115,0,0,0,0,0,0,0,82,43,-31,81,57,32,4,170,64,40,-20,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_umbreon,0,111,0,0,0,0,0,0,30,146,0,0,0,0,0,0,101,173,0,0,0,137,0,-60,0,0,0,0,0,0,0,31,85,0,0,0,0,0,0,-23,180,1,77,169,86,92,118,101,55,69,-1,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jirachi_milotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_gallade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
